,Open,High,Low,Close,Volume,Timestamp
614,9170.0,9307.85,9070.0,9179.15,43526.296966,1590192000
615,9179.01,9298.0,8700.0,8720.34,70379.86645,1590278400
616,8718.14,8979.66,8642.72,8900.35,62833.910949,1590364800
617,8900.35,9017.67,8700.0,8841.18,58299.770138,1590451200
618,8841.0,9225.0,8811.73,9204.07,68910.355514,1590537600
619,9204.07,9625.47,9110.0,9575.89,74110.787662,1590624000
620,9575.87,9605.26,9330.0,9427.07,57374.362961,1590710400
621,9426.6,9740.0,9331.23,9697.72,55665.27254,1590796800
622,9697.72,9700.0,9381.41,9448.27,48333.786403,1590883200
623,9448.27,10380.0,9421.67,10200.77,76649.12696,1590969600
624,10202.71,10228.99,9266.0,9518.04,108970.773151,1591056000
625,9518.02,9690.0,9365.21,9666.24,46252.644939,1591142400
626,9666.32,9881.63,9450.0,9789.06,57456.100969,1591228800
627,9788.14,9854.75,9581.0,9621.16,47788.05005,1591315200
628,9621.17,9735.0,9531.05,9666.3,32752.950893,1591401600
629,9666.85,9802.0,9372.46,9746.99,57952.848385,1591488000
630,9746.99,9800.0,9633.0,9782.01,40664.664125,1591574400
631,9782.0,9877.0,9570.0,9772.43,46024.001289,1591660800
632,9772.44,9992.72,9704.18,9885.0,47130.762982,1591747200
633,9885.22,9964.0,9113.0,9280.4,94418.98473,1591833600
634,9278.88,9557.12,9232.51,9465.13,50119.066932,1591920000
635,9464.96,9494.73,9351.0,9473.34,27759.784851,1592006400
636,9473.34,9480.99,9245.0,9342.1,30055.506608,1592092800
637,9342.1,9495.0,8910.45,9426.02,86107.924707,1592179200
638,9426.05,9589.0,9373.09,9525.59,52052.446927,1592265600
639,9526.97,9565.0,9236.61,9465.14,48046.411152,1592352000
640,9465.13,9489.0,9280.0,9386.32,37381.953765,1592438400
641,9386.32,9438.3,9215.79,9310.23,45330.983673,1592524800
642,9310.23,9395.0,9170.95,9358.95,30329.065384,1592611200
643,9358.95,9422.0,9281.54,9294.69,24316.926234,1592697600
644,9294.69,9780.0,9277.09,9685.69,57895.468343,1592784000
645,9685.69,9720.0,9577.03,9624.89,41031.02938,1592870400
646,9624.33,9670.0,9208.0,9296.49,61571.561464,1592956800
647,9298.33,9340.0,9009.69,9249.49,55831.619156,1593043200
648,9249.49,9298.0,9045.45,9162.21,50292.298277,1593129600
649,9162.21,9196.24,8833.0,9012.0,46290.930113,1593216000
650,9012.0,9191.0,8948.06,9116.35,30688.176421,1593302400
651,9116.16,9238.0,9024.67,9192.56,42120.293261,1593388800
652,9192.93,9205.0,9064.89,9138.55,31463.162801,1593475200
653,9138.08,9292.0,9080.1,9232.0,38488.528699,1593561600
654,9231.99,9261.96,8940.0,9086.54,45725.168076,1593648000
655,9086.54,9125.0,9037.47,9058.26,28943.420177,1593734400
656,9057.79,9190.0,9040.04,9135.46,26441.968484,1593820800
657,9135.0,9145.24,8893.03,9069.41,34073.653627,1593907200
658,9069.41,9375.0,9055.92,9344.2,54463.132277,1593993600
659,9342.47,9379.42,9203.0,9257.39,34587.336678,1594080000
660,9257.4,9470.0,9231.0,9436.06,56140.517781,1594166400
661,9436.06,9440.79,9160.0,9232.43,48044.450645,1594252800
662,9232.42,9317.48,9125.0,9288.34,38295.494006,1594339200
663,9288.34,9299.28,9178.25,9234.03,22561.366,1594425600
664,9234.02,9345.0,9157.5,9302.75,30872.702286,1594512000
665,9303.31,9343.82,9200.89,9242.62,42740.069115,1594598400
666,9242.61,9279.54,9113.0,9255.85,45772.552509,1594684800
667,9255.85,9276.49,9160.57,9197.6,39053.579665,1594771200
668,9197.6,9226.15,9047.25,9133.72,43375.571191,1594857600
669,9133.72,9186.83,9089.81,9154.32,28054.358741,1594944000
670,9154.31,9219.3,9121.1,9170.28,22554.541457,1595030400
671,9170.3,9232.27,9101.35,9208.99,26052.019417,1595116800
672,9208.99,9221.52,9131.0,9160.78,35458.764082,1595203200
673,9160.78,9437.73,9152.8,9390.0,60413.582486,1595289600
674,9390.0,9544.0,9261.0,9518.16,48815.004107,1595376000
675,9518.16,9664.0,9440.33,9603.27,51856.2335,1595462400
676,9603.27,9637.0,9463.44,9537.8,43931.136205,1595548800
677,9538.1,9732.9,9513.0,9700.42,40679.545416,1595635200
678,9700.42,10111.0,9650.0,9931.54,65279.269319,1595721600
679,9931.54,11394.86,9917.21,11029.96,150188.933144,1595808000
680,11029.96,11242.23,10565.0,10906.27,97267.734187,1595894400
681,10906.27,11342.82,10812.0,11100.53,76838.094233,1595980800
682,11100.52,11170.0,10831.0,11099.61,60794.826456,1596067200
683,11099.79,11444.0,10960.0,11335.46,70063.660974,1596153600
684,11335.46,11861.0,11220.0,11801.17,85087.485126,1596240000
685,11801.17,12123.46,10518.5,11071.35,97553.077604,1596326400
686,11071.36,11473.0,10936.0,11219.81,56931.841475,1596412800
687,11219.68,11414.98,11000.0,11191.97,58629.113709,1596499200
688,11191.99,11780.93,11093.0,11744.91,74970.256852,1596585600
689,11744.91,11900.0,11562.5,11762.46,63529.08502,1596672000
690,11762.47,11909.94,11322.0,11594.23,65755.926022,1596758400
691,11594.36,11808.27,11512.0,11761.41,41858.16104,1596844800
692,11761.02,11797.11,11521.97,11681.68,41493.067342,1596931200
693,11681.69,12067.35,11450.0,11892.92,84952.337887,1597017600
694,11892.9,11935.0,11125.0,11392.08,90748.284634,1597104000
695,11392.09,11617.52,11150.0,11564.33,64909.613644,1597190400
696,11564.34,11792.96,11270.36,11780.0,70132.491502,1597276800
697,11779.77,11850.0,11634.03,11760.54,59818.852697,1597363200
698,11760.55,11980.0,11680.0,11852.4,56237.90505,1597449600
699,11852.4,11931.72,11686.0,11911.0,41368.236906,1597536000
700,11910.99,12468.0,11769.78,12281.13,84734.21154,1597622400
701,12281.15,12387.77,11817.93,11945.01,75923.835527,1597708800
702,11945.1,12020.08,11561.0,11754.59,73940.169606,1597795200
703,11754.38,11888.0,11668.0,11853.55,46085.254351,1597881600
704,11853.54,11878.0,11485.81,11531.34,64448.306142,1597968000
705,11531.23,11686.0,11376.81,11662.96,43678.701646,1598054400
706,11663.51,11718.07,11514.13,11648.13,37900.00469,1598140800
707,11648.12,11824.9,11585.09,11748.2,46212.391867,1598227200
708,11748.19,11767.85,11117.64,11318.42,69590.923272,1598313600
709,11318.42,11539.32,11244.0,11461.43,53998.231231,1598400000
710,11461.42,11592.2,11125.0,11330.38,63246.036383,1598486400
711,11330.38,11542.65,11276.89,11526.91,45953.908365,1598572800
712,11526.9,11580.02,11417.04,11465.84,32973.7992,1598659200
713,11465.84,11719.0,11458.0,11711.16,43177.879054,1598745600
